,id,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities,handle
1622,761605038850596864,"We launched an all-Spanish Twitter account, @Hillary_esp, because we believe in bringing as many people as possible into this conversation.",False,,2016-08-05T16:49:25,,,,False,en,2410,8186,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '755024857373474816', 'name': 'Hillary en español', 'id': 755024857373474816, 'screen_name': 'Hillary_esp', 'indices': [44, 56]}], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
3435,743271067238674432,"""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, &amp; US JOBS, JOBS, JOB.",False,,2016-06-16T02:36:46,,,,False,en,4809,15253,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '3909746429', 'name': 'Eric J. Allen', 'id': 3909746429, 'screen_name': 'realericjallen', 'indices': [1, 16]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [18, 34]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
2841,752254577844649984,"When Donald Trump's casinos failed, hundreds of people lost their jobs, but he walked away with millions. https://t.co/WYJGCCVBzu",False,,2016-07-10T21:34:02,,,,False,en,2397,4716,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/29GWuWz', 'expanded_url': 'http://hrc.io/29GWuWz', 'indices': [106, 129], 'url': 'https://t.co/WYJGCCVBzu'}], 'hashtags': []}",,HillaryClinton
473,776610719441780736,"The polls are closer than ever, and the stakes couldn't be higher. Chip in today. https://t.co/Ea6PC9Wuxq  https://t.co/ChwQM3NqJe",False,,2016-09-16T02:36:38,,,,True,en,873,2251,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cAOQjd', 'expanded_url': 'http://hrc.io/2cAOQjd', 'indices': [82, 105], 'url': 'https://t.co/Ea6PC9Wuxq'}, {'display_url': 'twitter.com/nytimes/status…', 'expanded_url': 'https://twitter.com/nytimes/status/776520982966272000', 'indices': [107, 130], 'url': 'https://t.co/ChwQM3NqJe'}], 'hashtags': []}",,HillaryClinton
4262,731853128283357188,"8 ways we can give middle-class families a raise, not one of which is cutting taxes for billionaires. https://t.co/CUwoepzAVH",False,,2016-05-15T14:25:57,,,,False,en,1686,3408,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/1WyshwZ', 'expanded_url': 'http://hrc.io/1WyshwZ', 'indices': [102, 125], 'url': 'https://t.co/CUwoepzAVH'}], 'hashtags': []}",,HillaryClinton
4891,722154869117861888,It's time to create a path to full and equal citizenship and finally fix our broken immigration system. #FightForFamilies -H,False,,2016-04-18T20:08:32,HillaryClinton,7.221541237774787e+17,1339835893.0,False,en,717,1423,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'FightForFamilies', 'indices': [104, 121]}]}",,HillaryClinton
2781,752906803810279424,"#CrookedHillary is not qualified!
https://t.co/6qi7KTW43O",False,,2016-07-12T16:45:45,,,,False,en,12834,23956,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/d7bf0fb1-237…', 'expanded_url': 'https://amp.twimg.com/v/d7bf0fb1-2370-42df-ab63-2da48f53daef', 'indices': [34, 57], 'url': 'https://t.co/6qi7KTW43O'}], 'hashtags': [{'text': 'CrookedHillary', 'indices': [0, 15]}]}",,realDonaldTrump
4595,726184172524589056,"Hillary Clinton calls Donald Trump's foreign policy views ""quite concerning"" #HillaryOnCNN https://t.co/8I3d5JlgDz https://t.co/2IhNCH4pAK",True,CNN,2016-04-29T22:59:33,,,,False,en,837,1426,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '759251', 'name': 'CNN', 'id': 759251, 'screen_name': 'CNN', 'indices': [3, 7]}], 'symbols': [], 'urls': [{'display_url': 'cnn.it/1rFM6Wf', 'expanded_url': 'http://cnn.it/1rFM6Wf', 'indices': [100, 123], 'url': 'https://t.co/8I3d5JlgDz'}], 'hashtags': [{'text': 'HillaryOnCNN', 'indices': [86, 99]}]}",,HillaryClinton
2219,757762738433191936,"""We need to pour every last ounce of our passion and our strength and our love for this country into electing Hillary Clinton."" —@FLOTUS",False,,2016-07-26T02:21:30,,,,False,en,2700,8242,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [129, 136]}], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
4430,728725098409164801,Let’s properly check goofy Elizabeth Warren’s records to see if she is Native American. I say she’s a fraud!,False,,2016-05-06T23:16:17,,,,False,en,6148,18112,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
230,779320180891615232,"When Donald Trump speaks about women, our daughters can hear him. https://t.co/0r1N6R8rV6",False,,2016-09-23T14:03:04,,,,False,en,15681,24865,,,,,,,,,,,,https://studio.twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/0r1N6R8rV6', 'expanded_url': 'https://twitter.com/HillaryClinton/status/779320180891615232/video/1', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 720, 'resize': 'fit', 'w': 1280}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '779283252062351360', 'indices': [66, 89], 'id': 779283252062351360, 'url': 'https://t.co/0r1N6R8rV6', 'media_url_https': 'https://pbs.twimg.com/media/CtCSNOoWYAAG96x.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CtCSNOoWYAAG96x.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/0r1N6R8rV6', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 720, 'resize': 'fit', 'w': 1280}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/779320180891615232/video/1', 'indices': [66, 89], 'id': 779283252062351360, 'url': 'https://t.co/0r1N6R8rV6', 'video_info': {'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/779283252062351360/vid/640x360/t3G8IHa3eQqrRW-1.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/779283252062351360/vid/320x180/cSEj901W2mpvVPIZ.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/779283252062351360/pl/bSPjI4Wo7buSt-Tz.m3u8'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/779283252062351360/pl/bSPjI4Wo7buSt-Tz.mpd'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/779283252062351360/vid/1280x720/FspJeQcfHI1VwSjE.mp4'}], 'aspect_ratio': [16, 9], 'duration_millis': 30030}, 'id_str': '779283252062351360', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2dmwd0O'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/media/CtCSNOoWYAAG96x.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/media/CtCSNOoWYAAG96x.jpg'}]}",HillaryClinton
4021,735124106476195841,A wonderfully written article concerning Israel by @JasonDovEsq https://t.co/LZ9qWRYzdj,False,,2016-05-24T15:03:39,,,,False,en,3525,8700,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '93904429', 'name': '(((J. Greenblatt)))', 'id': 93904429, 'screen_name': 'JasonDovEsq', 'indices': [51, 63]}], 'symbols': [], 'urls': [{'display_url': 'blogs.timesofisrael.com/a-trump-presid…', 'expanded_url': 'http://blogs.timesofisrael.com/a-trump-presidency-means-a-safer-israel/', 'indices': [64, 87], 'url': 'https://t.co/LZ9qWRYzdj'}], 'hashtags': []}",,realDonaldTrump
4193,732730840162144256,"""@curtandkaren: Kudos to @megynkelly and @realDonaldTrump for rising above the drama and coming together. Very respectful and classy 👍""",False,,2016-05-18T00:33:40,,,,False,en,1627,6861,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '1273654524', 'name': 'Karen Campbell', 'id': 1273654524, 'screen_name': 'curtandkaren', 'indices': [1, 14]}, {'id_str': '110445334', 'name': 'Megyn Kelly', 'id': 110445334, 'screen_name': 'megynkelly', 'indices': [25, 36]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [41, 57]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
3419,743567954739142656,"Thank you, @SpencerJCox. Despite our differences, if we stand together, hate can never defeat us. https://t.co/3o9wyU1Ref",False,,2016-06-16T22:16:29,,,,False,en,1595,4942,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '69663100', 'name': 'Spencer Cox', 'id': 69663100, 'screen_name': 'SpencerJCox', 'indices': [11, 23]}], 'symbols': [], 'urls': [{'display_url': 'hrc.io/1ZUGO3W', 'expanded_url': 'http://hrc.io/1ZUGO3W', 'indices': [98, 121], 'url': 'https://t.co/3o9wyU1Ref'}], 'hashtags': []}",,HillaryClinton
2221,757762219300052992,"“Because of Hillary Clinton, my daughters…now take for granted that a woman can be president of the United States.” —@FLOTUS #DemsInPhilly",False,,2016-07-26T02:19:26,,,,False,en,4998,12209,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [117, 124]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'DemsInPhilly', 'indices': [125, 138]}]}",,HillaryClinton
435,776859596824711168,.@FLOTUS is on the trail for Hillary. Tune in to watch her live from Virginia: https://t.co/PhnJJoDmPD,False,,2016-09-16T19:05:35,,,,False,en,592,2002,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '1093090866', 'name': 'The First Lady', 'id': 1093090866, 'screen_name': 'FLOTUS', 'indices': [1, 8]}], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cjR4Tv', 'expanded_url': 'http://hrc.io/2cjR4Tv', 'indices': [79, 102], 'url': 'https://t.co/PhnJJoDmPD'}], 'hashtags': []}",,HillaryClinton
5553,703715567765737472,"Incredibly proud of my son @EricTrump &amp; his efforts on behalf of @StJude in Memphis, TN. https://t.co/FUWhYKhhNK https://t.co/ZgxukBnQ3k",False,,2016-02-27T22:57:20,,,,False,en,3730,12032,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/ZgxukBnQ3k', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/703715567765737472/photo/1', 'sizes': {'medium': {'h': 343, 'resize': 'fit', 'w': 600}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 586, 'resize': 'fit', 'w': 1024}, 'small': {'h': 195, 'resize': 'fit', 'w': 340}}, 'id_str': '703715514372251649', 'indices': [117, 140], 'id': 703715514372251649, 'url': 'https://t.co/ZgxukBnQ3k', 'media_url_https': 'https://pbs.twimg.com/media/CcQZiCkW4AE2Qay.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CcQZiCkW4AE2Qay.jpg'}], 'user_mentions': [{'id_str': '39349894', 'name': 'Eric Trump', 'id': 39349894, 'screen_name': 'EricTrump', 'indices': [27, 37]}, {'id_str': '9624042', 'name': 'St. Jude', 'id': 9624042, 'screen_name': 'StJude', 'indices': [69, 76]}], 'symbols': [], 'urls': [{'display_url': 'facebook.com/DonaldTrump/vi…', 'expanded_url': 'https://www.facebook.com/DonaldTrump/videos/10156691124655725/', 'indices': [93, 116], 'url': 'https://t.co/FUWhYKhhNK'}], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/ZgxukBnQ3k', 'expanded_url': 'http://twitter.com/realDonaldTrump/status/703715567765737472/photo/1', 'sizes': {'medium': {'h': 343, 'resize': 'fit', 'w': 600}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'large': {'h': 586, 'resize': 'fit', 'w': 1024}, 'small': {'h': 195, 'resize': 'fit', 'w': 340}}, 'id_str': '703715514372251649', 'indices': [117, 140], 'id': 703715514372251649, 'url': 'https://t.co/ZgxukBnQ3k', 'media_url_https': 'https://pbs.twimg.com/media/CcQZiCkW4AE2Qay.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CcQZiCkW4AE2Qay.jpg'}]}",realDonaldTrump
6000,694554471154749440,"Because I was told I could not do well in Iowa, I spent very little there - a fraction of Cruz &amp; Rubio. Came in a strong second. Great honor",False,,2016-02-02T16:14:24,,,,False,en,4223,14818,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
5867,697595370940006400,"""@HARyder: Which is it @realDonaldTrump ?Are you planning on getting rid of Common Core or keeping it?  Get rid of it fast.",False,,2016-02-11T01:37:51,,,,False,en,1517,5315,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '409297342', 'name': 'HARyder', 'id': 409297342, 'screen_name': 'HARyder', 'indices': [1, 9]}, {'id_str': '25073877', 'name': 'Donald J. Trump', 'id': 25073877, 'screen_name': 'realDonaldTrump', 'indices': [23, 39]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
4520,727574005851525121,"“There’s no question that the workers of Appalachia made America more prosperous and secure, and that legacy should be honored.” —Hillary",False,,2016-05-03T19:02:15,,,,False,en,475,1183,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,HillaryClinton
5040,716727859876917248,"I will be in Milwaukee, Wisconsin- tomorrow at 7pmE with @MELANIATRUMP. Join us! #WIPrimary #Trump2016 https://t.co/L0PmEwdRxn",False,,2016-04-03T20:43:32,,,,False,en,3540,10025,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [{'id_str': '108471631', 'name': 'MELANIA TRUMP', 'id': 108471631, 'screen_name': 'MELANIATRUMP', 'indices': [57, 70]}], 'symbols': [], 'urls': [{'display_url': 'donaldjtrump.com/schedule/regis…', 'expanded_url': 'https://www.donaldjtrump.com/schedule/register/milwaukee-wi/', 'indices': [103, 126], 'url': 'https://t.co/L0PmEwdRxn'}], 'hashtags': [{'text': 'WIPrimary', 'indices': [81, 91]}, {'text': 'Trump2016', 'indices': [92, 102]}]}",,realDonaldTrump
5219,711046009992798208,"Reading @nytdavidbrooks of the NY Times is a total waste of time, he is a clown with no awareness of the world around him- dummy!",False,,2016-03-19T04:25:54,,,,False,en,2260,8164,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [{'id_str': '633980404', 'name': 'David Brooks', 'id': 633980404, 'screen_name': 'nytdavidbrooks', 'indices': [8, 23]}], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
751,773893169717149697,"Last night, Trump chose to talk about his deep admiration and support for Putin.

Maybe he did it with a smile. https://t.co/IjcqT5Z4KZ",False,,2016-09-08T14:38:04,,,,False,en,6907,17044,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/IjcqT5Z4KZ', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773893169717149697/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '773892527950790656', 'indices': [112, 135], 'id': 773892527950790656, 'url': 'https://t.co/IjcqT5Z4KZ', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/IjcqT5Z4KZ', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/773893169717149697/video/1', 'indices': [112, 135], 'id': 773892527950790656, 'url': 'https://t.co/IjcqT5Z4KZ', 'video_info': {'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/640x360/vNODx8ycrvO67TNG.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/320x180/vNQzEgADdXa2O_xu.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/pl/bWHfHB0-8ErpdGdf.mpd'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/1280x720/fLwS__di_Vskvlxi.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/pl/bWHfHB0-8ErpdGdf.m3u8'}], 'aspect_ratio': [16, 9], 'duration_millis': 75742}, 'id_str': '773892527950790656', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2cw8Q4e'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg'}]}",HillaryClinton
2307,757311921095925760,"I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!",False,,2016-07-24T20:30:06,,,,False,en,7516,25320,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
5788,699230466130513921,"I will be in South Carolina all week. Saturday is BIG, BIG, BIG! Get out and vote - MAKE AMERICA GREAT AGAIN",False,,2016-02-15T13:55:08,,,,False,en,3032,8605,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
1323,765606382271918080,"Be a part of this: Get registered to vote, and ask everyone you know to register, too. https://t.co/tTgeqxNqYm",False,,2016-08-16T17:49:20,,,,False,en,1748,3253,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'IWillVote.com', 'expanded_url': 'http://IWillVote.com', 'indices': [87, 110], 'url': 'https://t.co/tTgeqxNqYm'}], 'hashtags': []}",,HillaryClinton
4753,724236857777762304,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,False,,2016-04-24T14:01:37,,,,False,en,3579,12274,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",,realDonaldTrump
